name,module,tf,score,sharpe,sortino,maxDD,hit
ma_cross_fast,strategies.ma_cross,1h,133.44173140342855,1.8381381374096093,2.9363784700162188,-0.31877837380497426,0.5003333333333334
breakout_ch,strategies.breakout_ch,1h,55.8290768946743,0.5302018838768016,0.9588389917151002,-0.36423024035783047,0.4909666666666668
ma_cross_slow,strategies.ma_cross,1h,-11.09178825146609,-0.5568706029067939,-0.755842943238944,-0.36461740112833146,0.4896333333333332
