"ts","symbol","open","high","low","close","volume","quote_volume","trade_count","taker_buy_base","taker_buy_quote"
"1755651600","BTCUSDT","112824.1","113272.3","112782.4","113150.3","4532.21","512488640.6734","112588","2401.732","271556345.9525"
"1755655200","BTCUSDT","113150.3","113353.9","112500","112963.1","8205.758","926158699.4872","162491","4061.783","458462641.3865"
"1755658800","BTCUSDT","112963","113440.2","112907.3","113386.8","5515.578","624436611.4319","95739","3223.04","364912637.3718"
"1755662400","BTCUSDT","113386.8","113599.4","113258.5","113465.4","3365.962","381853460.498","81199","1613.391","183041449.9616"
"1755666000","BTCUSDT","113465.4","113639","113404","113579.2","2513.584","285408334.8517","64842","1135.539","128935738.542"
"1755669600","BTCUSDT","113579.1","113732.8","113404.4","113671.7","2058.921","233843901.6162","58108","1082.723","122982003.6161"
"1755673200","BTCUSDT","113671.8","113695.8","113446","113609.6","2040.937","231822282.5128","58185","944.155","107235733.7268"
"1755676800","BTCUSDT","113609.6","113805.5","113360.9","113436.7","2530.094","287405367.4092","65024","1180.41","134104012.9255"
"1755680400","BTCUSDT","113436.7","113978","113336.7","113954.2","4338.527","493415504.2629","96047","2406.524","273696427.6125"
"1755684000","BTCUSDT","113954.2","113954.2","113570.6","113650.1","2485.479","282774447.4364","69750","1106.442","125882634.9197"
"1755687600","BTCUSDT","113650.1","113834","113538.6","113745.5","2126.455","241734169.2775","53424","1091.687","124086637.6735"
"1755691200","BTCUSDT","113745.6","113823.6","113009.5","113627.5","6672.701","756375422.3479","127008","3322.268","376597118.5353"
"1755694800","BTCUSDT","113627.4","113908.3","113459.1","113611.3","4312.955","490521479.4732","116977","1918.264","218160037.517"
"1755698400","BTCUSDT","113611.4","113611.4","112536.3","112632.7","10182.311","1150769731.9566","255424","4682.716","529270430.9594"
"1755702000","BTCUSDT","112632.7","113816.5","112301.8","113413.4","16508.864","1866531604.3952","347931","8463.167","956962521.9592"
"1755705600","BTCUSDT","113413.4","114279.3","113156.1","113297","14120.208","1607724826.0993","266570","6390.863","727872443.899"
"1755709200","BTCUSDT","113296.9","114285.7","113216.1","113797.2","9397.032","1069666641.2383","208561","4481.153","510040527.1562"
"1755712800","BTCUSDT","113797.1","114411","113723.8","114150","4718.356","538145469.3724","129804","2545.106","290304551.9044"
"1755716400","BTCUSDT","114150","114237.7","113200","113435.4","7359.984","836012505.8059","165862","3317.621","376807015.8366"
"1755720000","BTCUSDT","113435.3","114280","113408","114216.3","6202.648","707096432.5736","122690","3445.673","392812569.4311"
"1755723600","BTCUSDT","114216.3","114339.2","113941.9","114330.9","2718.752","310368913.2688","72430","1495.139","170707776.0208"
"1755727200","BTCUSDT","114330.9","114440","113942.8","114297.2","3264.18","372788406.6695","67871","1655.497","189059294.3407"
"1755730800","BTCUSDT","114297.3","114569","114145.5","114527.6","3331.673","381160500.3432","78934","1963.066","224609675.1158"
"1755734400","BTCUSDT","114527.5","114547.4","114157.8","114220.5","2019.201","230770793.3857","52636","951.834","108765296.2621"
