"ts","symbol","open","high","low","close","volume","quote_volume","trade_count","taker_buy_base","taker_buy_quote"
"1755712800","SAPIENUSDT","0.181","0.2004","0.13823","0.14285","152095123","23757134.35958","230811","73962901","11554931.06385"
"1755716400","SAPIENUSDT","0.14294","0.17869","0.136","0.17403","247333850","37860235.07798","287444","127773118","19584101.71358"
"1755720000","SAPIENUSDT","0.17421","0.17947","0.15803","0.16905","140531900","23647894.22454","238463","69460306","11692032.66472"
"1755723600","SAPIENUSDT","0.16918","0.19888","0.16272","0.19641","101882496","18371557.53541","172266","52840211","9539618.78658"
"1755727200","SAPIENUSDT","0.19624","0.21796","0.18615","0.21446","121626775","24331648.69816","207252","60999244","12219263.01336"
"1755730800","SAPIENUSDT","0.21449","0.2485","0.2091","0.2447","214540831","49779560.88706","368688","109923901","25534236.90084"
"1755734400","SAPIENUSDT","0.24469","0.25116","0.20797","0.21119","180160820","41308190.72954","337005","86452246","19858535.31474"
